idx1,idx2,t_x,t_y,t_z,q_w,q_x,q_y,q_z
195,445,-14.385312323049053,10.204458923992366,-0.15969064809318564,0.5620104904487988,0.0026613939309560897,-0.0017833122154104128,0.8271238996700478
277,464,0.832314164861253,2.7489621796333386,0.19600871204296047,0.948089235789577,0.006762743776402911,-0.009217512767326106,0.31779884161987537
652,175,-2.5331661884578565,-4.324769833401101,-0.002091920322331511,0.7739139645592927,-0.03343734065714231,-0.04410221846584807,0.6308677468663988
9,196,1.8332467371587104,-1.0417942217442204,0.05367533691112385,0.6186370695555344,0.0027867807639893978,-0.011684336824940652,0.7855850598742797
176,196,-8.240407478585285,-4.1123333057980584,0.3697490945006583,0.8625316340500789,-0.019072671925347548,-4.8074877497857126e-05,-0.5056435613525944
277,465,7.854240920549861,11.564016054138973,-0.12111556619345717,0.9665911292714122,-0.011292067492976591,0.003949510442572512,-0.25604390129978494
653,278,-2.8146502231762813,-2.1055574935603727,0.16682169587282777,0.9962252755394028,0.0032412098885592866,0.0006656693922739799,0.08674244531461914
11,279,0.5544220200176202,5.170315792951945,0.07932023664382416,-0.5071573253014414,-0.004182018672908335,0.005502168682013727,0.8618257853259567
174,466,-5.848171363524661,-2.61613648664553,-0.7176484875281035,-0.13191560503515695,-0.11007855649080613,-0.1109171111990636,0.9788658636362612
278,442,11.480337686242038,0.7468834608892698,-0.38605209203487045,0.2974774306587846,0.005641758375631511,-0.03529223311016667,0.9540596454589076
465,630,3.0604457691647413,0.2183346570312573,-0.07334107144563876,0.7790816656079762,0.025694691521902263,0.025233472532227713,0.6258872206756271
654,467,10.794372350047384,-3.2753897220871,-0.809562533148483,0.9344240906226565,0.00733019455360299,-0.013319517876796132,-0.35583771238495426
12,442,-12.578476495548745,4.726610552057706,0.32527993881491324,0.6521604860008634,-0.03270587763710095,-0.04194399063538177,0.7562127529450186
197,442,-4.700710719279885,-0.6597815835149542,-0.16459458884215333,0.9932588624419252,-0.03203676020642944,-0.032974078217958724,-0.1064104710154241
442,467,-0.7779529794871458,3.524748128267559,0.6834340224031581,0.9999839082677677,0.00027912292876003776,0.00020314420965225594,-0.005662510780678929
655,467,-1.3730518420310978,-1.360597024467739,-0.13796910154314682,-0.12311836007183076,0.004766611156234559,0.01033269112379912,0.992326752801439
172,281,0.2747069687089042,-2.2979347036525017,-0.17959515523733516,0.9761326978565614,0.034882216787547896,0.006410244811502899,-0.21425941260237308
199,468,-3.75070405517629,1.8678681563067547,-0.08534565613359923,0.9717861207577301,-0.0005712290993956387,-0.0002552185439651923,0.23586297730558134
656,468,-2.390443716335572,0.3040488839321472,0.012282409671314574,0.8971827805865284,0.0025313783080096186,-0.0013671368612354848,0.44165006654555095
200,282,0.47733339635078453,-0.5808591856685913,-0.05592880761133441,0.7442308149594259,-0.0009081482038647555,0.004193168238632799,-0.6679087412751769
13,201,4.343437533693525,12.32038922903638,-0.3868933185340822,0.002480814027856612,-0.002083750460784239,-0.0017391784248317642,0.9999932393792385
201,282,-38.59307862090394,-50.382603103713805,-19.167308406445795,0.5311866471382122,-0.20473939358436274,0.7974377672873445,0.20003883103174427
658,470,1.7487883439770098,0.8026349911107921,-0.056167893352174494,0.24862168306975366,-0.01763306665632776,0.0002518553323239357,0.9684401221741838
16,470,-9.562879786518089,2.151806364731559,0.5419567949690768,0.6369193699508342,-0.005832398186274008,-0.0032737455106478753,0.7709014086789312
659,17,10.30060633288222,-2.208164356946661,-0.6005214595938106,0.999519255361014,0.01610336710928913,0.002036554321053785,-0.026415756222465763
17,203,-5.2533233494098255,0.46498343357456,0.12036854659418886,0.9723977993756859,-0.0031218289428724282,-0.000986924140655886,-0.23330623638067471
660,204,-2.0028331681462705,-2.0526225729171186,0.12116821601478008,0.8364475580578943,0.0012074264884760523,0.008748125217598074,0.5479758161136655
204,285,7.809553267361099,-1.8533547128185233,0.10484717854957043,0.962935223496867,0.0010528274708809708,0.00037385203448074317,0.26973043420795434
661,286,-4.163001267637641,2.3089785659299116,-0.039334905934546395,0.9792595877745418,0.013876004938169031,-0.028377869156102558,-0.2001319883995295
662,288,-1.6636673896038516,10.836598207096415,-0.4746894332268097,-0.1746906187974716,-0.04823338129487446,-0.012311078310291053,0.9833642082076497
165,287,5.41028616181312,-4.069660341580832,-0.07439486057161727,0.7401464384501126,0.01413703333577205,-0.04792052623389305,0.670587068995178
663,288,2.2809484587774245,-1.6500220076603855,0.11388716302906607,-0.39318870096991276,-0.005589990959403312,0.0048122266636307694,0.9194282135681959
165,289,-14.038585884383595,5.389035135356982,0.05770244001646889,0.9990789788456101,0.036609297580035,-0.02229153471217229,-0.002010183992952758
664,20,4.150062310268581,5.881568109056033,-0.563146084933837,0.4140133548753589,0.06737580145129599,0.03158718970753507,0.9072241689957483
20,290,-4.323672595425834,13.948528792703351,0.05659689721144023,-0.31160065200808096,0.0012438278375766342,0.008204743094029911,0.950176914448678
207,290,7.754749977826538,-9.084659563130863,0.20121787269642288,0.8809561532697645,-0.0008494429366275908,0.0012905805508702654,0.4731953812799511
290,477,0.06237005704598593,-2.7344138335237944,0.021587252890660644,-0.3783968680856718,0.0009092362624620012,-0.003314776922417149,0.9256370756221514
208,291,4.880379054505668,-8.722409476048298,0.09597066038251703,0.726775021307857,0.007832814168274119,0.0008961002251576555,-0.6868303374411733
23,478,1.5603029281297087,-2.7116852742193527,0.020943136878176418,-0.610286014273558,0.0005722466962714407,0.0031314193303521487,0.7921747581997237
211,292,-1.5875280273948515,-10.194524734432923,-0.17300229697632422,0.999412478271696,-0.0004600540323152722,-0.0006257353667644207,0.03426507085013474
669,26,-0.18874571640292234,1.6245325656764804,-0.12616381366344825,0.7691253276849489,-0.006015816041622779,-0.0041293473937011865,-0.6390563267513869
26,481,-6.469285262498962,2.3376152649788553,0.5878732998717302,0.990787590862212,0.05246029168678957,-0.013325009871594648,0.12413827653674255
670,213,5.1987621660141174,-1.145732662633847,-0.047318426077019075,0.794908196125747,0.009802831476407594,-0.003114323766994618,0.6066425349533533
213,482,-1.2452715982707026,14.067142893122533,-0.29389828849751476,0.9922709754073094,0.0020594735156503267,0.015060914617892017,0.12315534411440598
27,483,0.18363751546793877,-15.42671467852379,1.4243621959669441,0.3714444144399954,-0.013047626627977333,0.004813997866294994,0.9283510283536338
672,29,8.040866304738051,-2.910120566990134,-0.04458444739484149,0.7003079989362611,-0.011061984166637095,-0.002385656661894897,0.7137511105241646
29,296,6.520255137341677,15.187778080625558,0.5589515746633021,0.7816028486377035,0.005042313626605779,0.013332208775628253,-0.6236135135513671
297,484,0.3201782856226195,-0.08870430703301291,-0.19017895339372426,-0.5335335887571221,0.002072823531960705,-0.003372016365489366,0.8457696155432531
673,301,-10.791679591937788,2.3495763336176876,0.06384269378278343,-0.0643021322425725,-0.01575119726580095,0.04313917212422462,0.996873185215747
30,300,7.674752180951778,4.211012764663613,0.06089155816646106,-0.12898403201361208,0.005431457866666791,-0.012400384524522941,0.991554259339648
31,299,-0.9951523447346668,3.109621884680718,0.2831462068286043,-0.05449916615740547,-0.022742408588059725,0.035982118390448126,0.9976060900455134
32,298,5.734051336278788,3.2518064067295156,0.02695485870623285,0.9805799364781849,-0.023319990076659632,-0.00350681661204572,-0.19469686303716574
216,300,-4.1793355499267575,5.309887675512125,0.2157105626486101,0.7159972767636268,0.0006152935187060246,-0.009556022318437944,-0.6980373940688318
217,485,-1.9205391430789018,-5.427688621328128,-0.03175410668697001,0.904924866778657,-0.0021464624959086557,-0.0034113439107564558,-0.42555227753720937
218,487,-3.077490359433147,-1.829137161846471,-0.2553198298716988,0.9902551433910014,0.0005125869139925188,0.002446531592282337,0.13924260384483977
300,485,7.017082928645607,6.355883732099532,-0.5831495087663434,0.5378478734536789,0.004954236298470749,0.010227409203526702,0.8429653140343544
674,33,-5.727810405081794,-2.918753234893352,-0.5916201044109565,0.9255326738598024,-0.01614963341419472,0.0005467729979750514,-0.37832282510813503
674,302,-7.325016960689853,-0.7701107074357709,0.9456964548217067,0.9997871458186319,-0.004245131946050383,0.0003692015219230174,0.020186767963951975
31,303,-5.385136754109478,-7.772491246004365,0.4288188651658383,0.9796147209192122,-0.0036239162313274637,-0.009775874384292366,0.20061480022556882
33,219,-0.9703638938610532,2.457686967151457,0.7245315726847217,0.7666425321800442,0.008528782961370428,-0.0044337899992885,0.642002203438594
33,488,3.7157335865865972,0.5011971017214413,-0.05588390806780037,0.8853215163954259,-0.008138600758502366,-0.011093471530715627,-0.46477576386295644
34,302,-3.1296344692789866,-1.4234647778651806,0.22091030582756632,0.617185685680835,-0.03517739771152324,-0.006953324468028481,0.7860000199489598
218,303,1.7958216913483416,16.926235923484246,0.2269476182262179,-0.1782412213845829,0.02895334084005231,0.020930917339332424,0.9833380231399913
219,489,-4.580723476090536,-6.326738763975116,-0.11175167009188183,0.8697299605467838,-0.00022298421039147133,-0.0004350694040614327,0.4935276656074568
221,299,1.601155876611876,-9.713833192988563,-0.8203991025817154,0.9460055528606176,0.03157112237133173,0.012122114109437577,0.3223814705261601
300,489,6.647473426532098,-5.97658838012149,-0.31424799502393097,0.2015879497278918,0.010242605818653489,0.0004755496905383071,0.9794167455190056
675,32,1.7688029255174247,1.746572438157904,0.3032309879682225,0.33275762555644206,-0.006038890551011684,0.010574403154954063,0.9429337603632973
675,487,-3.5649203199837856,2.8075680335985056,-0.47958318459760413,0.9042260674950362,0.017818939248315836,-0.01099349472643778,-0.426540557673273
676,489,2.618040273855774,6.816682055986337,0.06407263038449218,-0.5547955072121283,-0.02134726217610328,0.011668925554833879,0.8316309732995866
678,36,-4.135354647821559,-7.201416166044208,0.07746780541149396,0.7973887492642701,0.005585194450730702,-0.0032623862994532425,0.6034313092518017
33,490,9.220249171506518,-7.3430682700479615,0.34754757605973147,-0.661091326120167,0.00020299801656079538,-0.0014622862667176971,0.7503039910858522
35,490,-3.8715741245917,0.524756288099497,-0.009477868115620788,0.7859822094157242,0.0073566208491481775,-0.002404056741387295,0.618200668976379
222,303,-5.865391242426914,3.6589700077299523,-0.32987916848598775,0.9681396431216828,-0.018966117696630945,0.0034849997173738716,0.2496673237985068
679,36,-0.7876866726733074,-2.7054668397608204,0.037203109073494105,0.7816115239952947,0.0085625366131618,-0.00022334068943026747,0.6237067088331163
35,491,-10.097817505273063,2.672676272687291,-0.03220140688604461,0.2462726682509731,0.0050726101110494535,0.0020231133676388807,0.9691851982523821
223,491,-0.5698418099766749,-1.9414982591866015,-0.07004089557708168,-0.21684717358639344,0.0093657530264025,-0.0065440683718825466,0.97613869974865
680,306,2.684083668679662,-3.373502323261755,0.08708800833763941,0.8092595371028305,-0.005829135563607849,0.004358763432066535,-0.5874061831203659
37,306,-0.5729952251335032,-0.1775811303293589,0.2791771651271365,-0.10150293741323645,-0.0017043901233993776,0.0004306804422759237,0.9948336862336078
224,492,-1.778256926212903,-2.013210397354965,-0.294829153809797,0.8112034931346708,0.011426501726017887,-0.013564945323063793,0.5844949273028772
681,307,1.0007694214709828,-6.2140189779164885,-0.028345200780737122,0.7926356369527316,0.00039409196447889714,0.011397593595000541,-0.6095889488698956
38,492,0.5219832689827387,9.37596449507711,-0.07383051915179994,0.9184572024711627,-0.0011992375233722654,-0.009220594499199687,0.39541106420444216
307,493,-2.6264467540325196,0.33317450888349165,-0.13788964828451564,-0.2736008269533923,-0.0037371161881780374,-0.005181081289430394,0.9618221134127081
38,494,-1.3107328186506364,-5.904407348347006,-0.1209222234963786,0.839804216244857,0.005148115165683142,-0.0005268169327791597,-0.5428647140416493
307,494,5.558653013651522,-0.5300786960027944,-0.002707616642709262,0.9836262270105806,-0.007352858088981431,-0.010820402533511369,0.17974509702316208
39,227,-6.543496636103695,-0.3445615406464587,-0.029266019646349107,0.9150568265313126,-0.0006194401439397624,0.00034328248968518236,-0.40332431450320916
40,309,7.183163315355743,-5.172010489577419,-0.2879746941143276,0.9787878114919507,0.001946335067686465,0.004730035960733274,-0.20481274036156064
685,497,1.9061415943103164,-5.147793046246929,0.19767035301338157,0.6161702174173959,-0.0035920171164118427,0.0025299262394660707,0.7876007618419737
42,310,-0.599624006679099,1.4525659717037052,0.11614987119840546,0.9915481705232644,-0.004987254780564368,-0.002670714589023239,-0.12961566304002456
686,43,-1.3045855603089027,-0.45250563861686316,-0.29526703984397906,-0.6630649361501689,-0.013229446336189263,0.005701089604449495,0.7484232557685071
42,230,2.0934959211452893,-7.924185063176426,0.6877391616794695,0.9752035686842323,-0.020261459790550503,0.000954001261036601,0.22037822658848988
44,311,1.9916865946008062,-2.991005340630645,0.4506065967587878,0.9233915992022682,0.009531473974566386,-0.0011092772610377952,-0.38373933213902894
687,230,4.750441800297162,-1.630787001389249,-0.03744162115439346,-0.6445807936135403,-0.0002883853467928846,-0.0011738255312105528,0.7645352441006579
688,231,-5.908369888788296,-1.7053380932605826,0.12655021603248875,0.36668938085760944,-0.005618097259582286,0.013106726189369648,0.930234136482876
231,313,0.25492907592091185,0.3418326246921413,-0.20533992985066213,-0.3111932738493564,-0.008167135936053038,-0.014886533883521147,0.9501949459508066
689,233,-2.946359169584063,3.566442734603979,-0.004238938860251627,0.9978077055906719,-0.00017213220639458295,0.0024356896166932212,0.06613486561923038
690,47,-3.8957508375707146,3.1630873478596557,0.1655193907602942,0.9280947861505439,-0.0042953633503425345,-0.005966601129821589,0.3722714297993095
46,502,-4.535597067044666,5.134758451610497,-0.1630723112454844,0.7978464821561202,-0.005014212919828457,-0.004236412422781723,0.6028249342799968
234,502,5.016691529137815,-0.821604875230216,-0.030815787010804938,0.5592642780469478,-0.0037488451847424156,-0.005241444602004466,0.8289643784378743
691,503,0.42235917429624953,-0.5177920489390582,0.18482576991476934,0.9988740142889825,0.009582568400394837,0.039568851814794775,0.024355367521847814
234,317,-8.154879884713907,1.1293753849683894,-0.5767191027706418,0.8047224497568928,0.0037110842721548897,-0.008681182152535181,-0.5935761482634091
692,236,-3.8875332118552963,0.08782380566470532,-0.03134396295077529,0.6482214211050772,0.0016838806848081833,0.0007340343709482741,0.7614496798606563
236,504,-1.3813037510474193,-3.7084187536275435,0.026486397879863895,-0.6463787601163957,0.003437812295967434,-0.0014869332334439434,0.7630075156553624
236,319,3.2627326202911298,10.229477962044056,-0.2533356561489576,-0.16024878471398316,0.00821873257615493,0.0016412783876966707,0.9870410759627926
694,238,-0.561685160586323,-0.5513913535146988,-0.028864185967225904,0.9427976838078117,-0.01256234788923436,-0.00510391303043599,0.3330895748802612
320,506,-5.429744986859723,1.0167799010155538,-0.3506674335574173,0.9260237922006307,0.04032427748099571,-0.01642313447016681,-0.37494555548529124
239,507,1.450226319629874,-2.1545838503486285,-0.3942552468738396,0.32808205655445744,-0.005254907802911185,0.043216410770748656,0.9436455330001169
697,509,-0.9667179850138687,0.6806283770059246,0.366676478919461,0.7731644931021651,-0.017552928979107173,-0.015160982404813134,-0.6337812760746784
698,322,-0.6120690962211344,-4.605344863483268,-0.218863739165396,0.6453240257069635,-0.0030229595965015226,-0.0002889643728219266,0.7639029258094432
699,510,2.7801554864684417,2.346737387848849,0.07092020087928634,0.7929935803886823,0.0008787136487359279,-0.005143006096487113,0.6092076483539529
700,326,8.942725076895083,-0.6025968832575372,0.2115226147948076,0.8874048691722167,-0.0011902864599677358,-0.008006086048531627,-0.46091982380210955
702,59,-1.7197836358803056,-2.7184271018056676,0.1370059835590183,-0.2990764940916158,-0.013635267283938678,-0.09296646168353104,0.9495917897549493
59,327,3.362480828351942,4.946928216014949,-0.9668506705472436,0.9835817194961416,0.0035572804610974323,-0.0025088752146179513,-0.18041078785342132
246,327,2.409453392177601,6.723995193341471,0.013704443136720904,0.9958553468217652,0.032702044672701734,0.0038250423420321555,-0.08478250722765902
328,515,-1.4737988593475153,1.995740473418957,0.6051691472316213,-0.5308563899214008,-0.005955476783971701,0.004603961292909779,0.8474283622326472
247,328,-2.6851482670860287,3.9691808654199265,8.282451422755006,0.9721463638196121,0.20335041467540627,0.08065537950186816,-0.08411162773990588
60,330,-4.631279457984214,14.326144549051058,-0.2384536160235406,0.9965013197386637,0.0033462664165566907,-0.000818232310023293,-0.08350600431141282
705,330,2.3898651778293996,0.21435214681559395,-0.2419520452573637,0.8656917644360382,0.0020986922579186718,0.004455028912642551,0.5005532111532329
62,330,-4.51042039138445,-3.973593811747773,-0.5097964367886336,0.036124856483041465,-0.003904880081555802,-0.01524385854601273,0.9992233841500395
249,517,-0.6474548793670021,-0.6783832412381813,-0.14567088575108708,0.9420208632931849,0.0038722823333335716,-0.002248330295618503,-0.3355244306466748
706,332,-4.145037743478642,-2.4289693147815807,0.2382441241476537,0.48172953740243424,-0.020838892871581294,0.011974227516359003,0.8759903031502746
63,517,9.069863542698394,7.848415243156502,-0.07662862031554761,0.5337867518874734,-0.008771604735674572,-0.0018354036601357475,0.8455716372686506
332,518,-0.5810844416386106,-3.8440847767974593,0.0501406377722085,0.0244134560884925,-0.0005420954938385685,0.008680996176902385,0.9996641083882464
63,333,-9.104458564944373,-6.603088728274365,0.28614988578310663,0.9352180551683283,-0.007133241334873161,-0.011015753550537037,0.35382899729804773
251,332,4.4573769638377945,-8.975880823122802,-0.04964955072777215,0.9952211836035862,0.0018362341114497444,0.00283828188610666,0.09758774567997759
708,252,-2.38258291607792,4.767933592714036,-0.0037237812266311485,-0.6076319997365655,-0.008892313404020823,0.006752295784316778,0.7941402181983408
65,333,-3.213738668803883,8.154249984315609,0.5933959654079088,0.6043298890890124,0.03958543242210353,-0.042734901025328294,0.79460185434466
709,252,-5.665232901922539,-0.9017423247683821,0.0029302847390153828,0.33163311915901034,0.0068625218715316775,0.0016833690266992365,0.9433819726596159
66,252,-5.058446820504588,3.7194582889201286,-0.14749554186840602,0.686083751320932,-0.005782709079214587,-0.009439531829179983,0.7274383421898716
253,335,-0.942615563987942,0.7776021001068475,-0.12315589821608101,-0.28047136889172525,0.001944909032964469,0.005097090284130008,0.9598468879105098
710,254,4.678203778615661,-0.20040211357106663,0.008999563160574053,0.6206585250355372,-0.004630506851528167,-0.005051945940713599,0.7840510388675099
711,336,-3.562004090700326,3.1758801868484055,-0.28056405061695305,0.8886192329209145,-0.0007994328391145308,-0.009394903299934683,0.45854874940639206
68,336,-5.106706273651674,3.4678160504262365,0.0315319068245574,0.8690816802240198,-0.00579279490612061,-0.0014795670311669685,0.49463247720663317
337,522,-13.034330818899816,4.578036341017873,0.14936007310451735,0.7981029913194169,0.005574144902579035,0.01886962424293909,0.6021997022886464
256,337,0.8437790944758118,10.672369763640187,0.6550256796258498,0.9412380024372052,0.040011979845807934,0.021593412464722964,-0.3346696711310521
713,257,-3.07835483368638,-1.9362495361405525,0.06917120717134906,0.7744617914208314,0.0017967465493711101,-0.0005343782748452336,-0.6326179097772472
70,257,-3.7745766141730095,-0.08021104744394258,-0.01648095875220348,-0.6951192085601288,0.006394034780554839,0.002445132003093566,0.7188618946219454
339,525,-1.5545411681404413,5.7843080550956,-0.38311502348987,0.1067620668484097,0.00037236400172082566,0.006794546275614268,0.9942613120142081
70,526,-9.55380521810262,-1.203340007290397,0.07147992788097235,-0.6234370916391688,-0.0040213103491862435,-0.0023653621729474725,0.7818595953835707
258,526,-2.429163303242504,-3.1437438182356052,-0.199866987995821,0.701152625483406,0.005596300523463403,0.001858942465171954,0.7129868312466149
715,527,0.7281948981225906,2.334856435952889,-0.01823144907821159,0.008775592326808149,-0.005607839816917944,-0.0040325853273697095,0.9999376377392137
258,341,9.639207189416725,8.401544987462408,0.12723744566457668,-0.3108551401217501,0.009323400314058337,-0.009912971174403934,0.9503598734526655
716,259,-4.140784991821722,-3.168402125589228,-0.12005922720794847,0.9084293013604887,0.006319999064243341,0.0066583089399415195,0.4179377094299851
259,528,6.18233832658419,-2.3702521755114994,0.09136010577110802,0.9999427818875731,-0.009680290463120756,0.0007366265815096217,0.0044924724562886206
717,342,-1.076406869069587,-3.3653337108389483,-0.08302217952231708,0.9905699914817301,-0.005597467123810586,0.006899093640665558,0.13671928483070855
720,264,1.3269719392518176,-1.9709824931733961,0.17011884855598264,-0.6851769503813533,-0.0021013560075372815,-0.008752640048241162,0.728321029671136
721,347,2.009072777885459,-6.654404775687201,0.5459934868630701,0.8077794891029134,0.0017802010739474338,0.0046030883949168015,-0.5894641120933497
264,532,-1.1495727365956159,-1.0165100123063338,0.07472274302989806,-0.08910552575272537,0.00475864919435298,-0.0020809611333882866,0.9960086496305827
722,79,0.5940727032559692,-0.7570459973729579,0.02932223545131228,0.4392561214045567,-0.002494563597561104,-0.0023328908732091354,0.8983553832316344
79,348,-2.6934907563160464,-4.974376863891268,0.1916788212007981,0.47264356952512715,-0.0009940452114576925,-0.0012451645693795767,0.8812522440401835
348,533,5.590287469458377,-14.565602343857583,-0.44297386684237333,-0.1174570052550422,0.004099703698310527,6.214411557489341e-05,0.9930695043571784
80,349,0.049746561052710636,0.115015444782966,-0.1245285180220553,0.07791015641136634,0.003336412550344013,0.007924263186918816,0.9969233079491094
724,267,0.4664117644323108,0.26600393610867507,0.16566985475064602,-0.5035463074533565,0.0004329918956426506,0.004124314431708349,0.8639582853347588
725,82,1.4551936379480066,-0.5966590018533202,-0.04406250753764337,0.9424223746287335,-0.0037105477356842763,0.005895703546524663,-0.3343524193337499
81,351,-7.19757138383506,10.123531036836951,-0.13481674142777758,-0.16308029985393513,0.0024182732179710135,0.004357229724087612,0.9866002140195012
82,538,40.025967549194796,-8.580389027757715,-2.380881613579126,0.8435010120096553,0.044323801541187154,0.029793023794135457,0.5344659194830169
84,536,-12.283741649477445,-7.733985917825089,-0.34351395803610163,0.9649541633380438,-0.01761279629070172,0.03623220831156633,-0.25930769202679915
352,537,20.688631766887283,42.17178474295623,15.989076709027582,-0.6382945406322905,-0.19683729296233748,-0.24965488900727095,0.7010760271846694
726,539,-0.20048528433177415,-2.9181967499191788,-0.22426432997178383,-0.4371831541469806,-0.0033217364785969737,0.015345324726286028,0.8992354401411841
85,538,8.369265496955503,2.5578627830338716,-0.415399645121082,0.975218720818112,0.011544477793887377,0.0074308019809301296,-0.22081656364564636
727,352,-2.779211291319117,-0.08445255461658607,-0.7032815627331838,0.7082757120373321,0.030504959713608667,-0.06090898106315127,0.7026414869595516
728,353,1.387204145709042,-2.040775557438365,-0.23619205563969994,0.8541244921645248,0.011699470115121475,0.008055298455936614,-0.5198745872328283
729,87,9.476984589187882,-2.314339732560965,-0.006493132686563898,0.8201564365061111,0.003304554173169781,0.005972173679554676,-0.5720986214988243
730,543,-8.614202243887915,-3.6581619510742267,-0.18529077643003286,-0.4478032696428996,0.0001861046093371051,0.00043054356853355474,0.8941319878487954
731,543,-0.03732257044849454,-0.5769776441488582,-0.15017345081635,0.506689284540486,-0.0027500843510610096,0.0018305942744990774,0.8621224129394355
89,358,5.147716738454629,1.223285837199927,-0.24427400293374565,0.9955120561103286,-0.00519492638909265,0.0006510580697067094,-0.09448986719319673
90,359,-4.889100313051752,1.7113552766851168,-0.27173081239384833,-0.34200715068632764,0.0004987758191181904,0.0003902861018573904,0.9396971361980734
735,92,-0.07046119295362839,0.3764214196239297,-0.10315952272016843,-0.36115355475311983,0.002197345727343703,0.0038363721309293084,0.9324958787092912
736,548,-0.6832112046605565,-0.6038275926799421,-0.052012677557596323,0.7361169142480567,0.0035781805803500586,0.008022855010590248,0.676797398768001
361,548,2.094736663933663,1.5975721604205984,-0.20185623802310299,-0.13184391147886315,0.0007104983076635587,0.0005326202437568917,0.9912700916066138
737,549,-4.589746755321681,-0.12879430849358742,-0.1170099085173244,0.9056206155932274,-0.014772525079630647,0.013263647531180991,-0.42362382932205794
738,95,-4.765268616947929,-6.117016667638212,-0.0738035793955858,0.1650307207554041,-0.021090558977487454,0.05064394729836572,0.9847615143429446
362,550,-0.6455647814103362,-11.836581681542723,-0.8141668107786006,0.8783258680273281,0.0006612005507630355,1.006976346620785e-05,0.47806195442272137
